comune,provincia,nome,zona,locatita,sito_arche,categoria,identificatore,latitudine,longitudine,sup,alt_min,alt_max,alt_media,acqua,nuraghe_costiero,categ_acqua
BESSUDE,SASSARI,Nuraghe e domus de janas di Monte Cheja,Meilogu,,Domus de janas,Domus de janas,NUR7160,40.549634999999995,8.631203,26.7944,275,690,482.5,False,False,
BESSUDE,SASSARI,Nuraghe Iscala de Ilde,Meilogu,,Nuraghe,Nuraghe,NUR3934,40.556443,8.6948432,26.7944,275,690,482.5,False,False,
BESSUDE,SASSARI,Nuraghe Pedrosu,Meilogu,,Nuraghe,Nuraghe,NUR2966,40.563078999999995,8.659661999999999,26.7944,275,690,482.5,False,False,
BESSUDE,SASSARI,Nuraghe Pumari,Meilogu,,Nuraghe,Nuraghe,NUR2832,40.561355,8.7211597,26.7944,275,690,482.5,False,False,
BESSUDE,SASSARI,Nuraghe San Teodoro,Meilogu,,Nuraghe,Nuraghe,NUR3562,40.562497,8.731362800000001,26.7944,275,690,482.5,False,False,
BESSUDE,SASSARI,Nuraghe s'Ena,Meilogu,,Nuraghe,Nuraghe,NUR3545,40.548221000000005,8.7371456,26.7944,275,690,482.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1456,40.549223,8.764524,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1625,40.546445,8.768691,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1626,40.537279,8.757024000000001,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1627,40.554778999999996,8.777024,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1628,40.554501,8.768135000000001,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,,Montacuto,,Nuraghe,Nuraghe,NUR1629,40.541509000000005,8.792529,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Corona Moltana domus II,Montacuto,,Domus de janas,Domus de janas,NUR7136,40.519528,8.788708,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Corona Moltana domus III,Montacuto,,Domus de janas,Domus de janas,NUR7179,40.519116,8.789952,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Corona Moltana necropoli a domus de janas (tombe  IV e V),Montacuto,,Domus de janas,Domus de janas,NUR7164,40.51939,8.789872,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Domus de janas di Corona Moltana,Montacuto,,Domus de janas,Domus de janas,NUR7204,40.522625,8.783808,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Domus de janas di Sorroi,Montacuto,,Domus de janas,Domus de janas,NUR7225,40.533231,8.784075999999999,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Bega,Montacuto,,Nuraghe,Nuraghe,NUR3516,40.555566,8.7497855,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Cultu,Montacuto,,Nuraghe,Nuraghe,NUR2554,40.531867,8.7819412,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Giorgittu,Montacuto,,Nuraghe,Nuraghe,NUR2973,40.520615,8.801526699999998,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Lucas,Montacuto,,Nuraghe,Nuraghe,NUR2865,40.555863,8.759783500000001,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Malis,Montacuto,,Nuraghe,Nuraghe,NUR2815,40.542082,8.7942981,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Murunis,Montacuto,,Nuraghe,Nuraghe,NUR3747,40.536986,8.7658962,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Nieddu,Montacuto,,Nuraghe,Nuraghe,NUR3344,40.540394,8.765550300000001,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Pischennero,Montacuto,,Nuraghe,Nuraghe,NUR6281,40.569709,8.7806712,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe San Pietro,Montacuto,,Nuraghe,Nuraghe,NUR3160,40.522222,8.807255900000001,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Sasso,Montacuto,,Nuraghe,Nuraghe,NUR2562,40.52748,8.8014596,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Sassu o Cultu,Montacuto,,Nuraghe,Nuraghe,NUR3726,40.524944,8.8061817,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Taeddas,Montacuto,,Nuraghe,Nuraghe,NUR3479,40.550874,8.7591773,21.8445,267,668,467.5,False,False,
BONNANARO,SASSARI,Nuraghe Toncanis,Montacuto,,Nuraghe,Nuraghe,NUR6098,40.547571000000005,8.7764132,21.8445,267,668,467.5,False,False,
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1224,40.383944,9.095925999999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR740,40.386196999999996,9.057310000000001,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR741,40.455847999999996,8.973747999999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR743,40.438944,8.963142999999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR746,40.386144,9.060877,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR748,40.382628000000004,9.095166,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR750,40.463453,8.982459,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR751,40.463807,8.980649,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR752,40.46519,8.983201,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe,Goceano,,Nuraghe,Nuraghe,NUR5759,40.44447,8.951741199999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Arisanis,Goceano,,Nuraghe,Nuraghe,NUR744,40.413908,9.084776,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Badde Cherchi o Babbe Cherchi,Goceano,,Nuraghe,Nuraghe,NUR2903,40.389344,9.0751817,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Biloto,Goceano,,Nuraghe,Nuraghe,NUR5718,40.387777,9.086058099999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Calitennero,Goceano,,Nuraghe,Nuraghe,NUR5838,40.415662,9.0632969,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Coa Longa I,Goceano,,Nuraghe,Nuraghe,NUR6268,40.465153,8.983965199999998,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Coa Longa II,Goceano,,Nuraghe,Nuraghe,NUR5795,40.463662,8.9817202,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Coa Longa III,Goceano,,Nuraghe,Nuraghe,NUR2792,40.463491999999995,8.9833859,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Cunzattolu,Goceano,,Nuraghe,Nuraghe,NUR6234,40.435956,8.9642027,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Curtu,Goceano,,Nuraghe,Nuraghe,NUR6129,40.456097,8.975138099999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Florenzu,Goceano,,Nuraghe,Nuraghe,NUR3099,40.458107,8.9839974,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Mattafurones,Goceano,,Nuraghe,Nuraghe,NUR6258,40.441672,8.9598575,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Ortana,Goceano,,Nuraghe,Nuraghe,NUR2866,40.385575,9.061845800000002,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Ortivai,Goceano,,Nuraghe,Nuraghe,NUR3136,40.361365,9.0937373,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Ortivai I,Goceano,,Nuraghe,Nuraghe,NUR3135,40.364299,9.0973475,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Ortivai II,Goceano,,Nuraghe,Nuraghe,NUR2867,40.365165999999995,9.1006654,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Pianu Istara,Goceano,,Nuraghe,Nuraghe,NUR749,40.484212,8.961269999999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Pilisserta,Goceano,,Nuraghe,Nuraghe,NUR747,40.457639,8.979078999999999,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Pilisserta II,Goceano,,Nuraghe,Nuraghe,NUR2921,40.460501,8.9857757,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Restiddi,Goceano,,Nuraghe,Nuraghe,NUR2818,40.443362,8.948273,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Sa Gispa,Goceano,,Nuraghe,Nuraghe,NUR5964,40.456396999999996,8.968631,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Sas Doppias,Goceano,,Nuraghe,Nuraghe,NUR3204,40.438972,8.988905800000001,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Seddei,Goceano,,Nuraghe,Nuraghe,NUR6324,40.40466,9.072513,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Sorca,Goceano,,Nuraghe,Nuraghe,NUR2661,40.455703,8.963052000000001,74.5405,225,1258,741.5,True,False,fiume
BONO,SASSARI,Nuraghe Tamuile,Goceano,,Nuraghe,Nuraghe,NUR745,40.395078999999996,9.081075,74.5405,225,1258,741.5,True,False,fiume
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1062,40.475082,8.829205,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1063,40.474514,8.850841,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1064,40.421510999999995,8.759963,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1065,40.480015,8.829751,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1066,40.451989000000005,8.8433,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1067,40.462720000000004,8.887939,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1068,40.453583,8.863847999999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1069,40.444621999999995,8.796957,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1070,40.4215,8.859034,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1071,40.432724,8.868832000000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1072,40.484201,8.881151,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1124,40.435840999999996,8.84298,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1125,40.440634,8.839149,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1126,40.439240000000005,8.801665,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1127,40.434886999999996,8.830924000000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1128,40.439274,8.849654,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1129,40.424048,8.849957,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1130,40.445469,8.813094,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1131,40.402592999999996,8.75868,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1132,40.396042,8.793246,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1133,40.423926,8.774022,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1134,40.417981,8.907598,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1135,40.385754,8.767203,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1136,40.450243,8.861824,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1137,40.411260999999996,8.785549000000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1138,40.479309,8.84247,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1139,40.356698,8.779919999999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1140,40.362651,8.796338,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1141,40.357889,8.777673,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR843,40.478862,8.818386,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR844,40.478581,8.821598,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR845,40.474894,8.816237,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR846,40.426511,8.74893,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Domus de janas Sant'Andrea Priu,Meilogu,Piana di Santa Lucia,Domus de janas,Domus de janas,NUR6942,40.421786,8.847605999999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Domus de janas Sa Pala Larga,Meilogu,Sa Pala Larga,Domus de janas,Domus de janas,NUR6911,40.410024,8.871905,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe,Meilogu,,Nuraghe,Nuraghe,NUR3698,40.419038,8.7798571,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Alzolas de Piredu,Meilogu,,Nuraghe,Nuraghe,NUR6302,40.393803999999996,8.8779375,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Cagai,Meilogu,,Nuraghe,Nuraghe,NUR3225,40.468459,8.823700500000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Coa 'e Nuraghe,Meilogu,,Nuraghe,Nuraghe,NUR11711,40.413096,8.826266,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Cujaru,Meilogu,,Nuraghe,Nuraghe,NUR2968,40.475333,8.830169999999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Ena Leperes,Meilogu,,Nuraghe,Nuraghe,NUR3276,40.429565999999994,8.7844383,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Frasciosu,Meilogu,,Nuraghe,Nuraghe,NUR6277,40.483688,8.834737800000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Giove,Meilogu,,Nuraghe,Nuraghe,NUR2816,40.392496,8.7662315,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Marchidu,Meilogu,,Nuraghe,Nuraghe,NUR5940,40.446146,8.926292300000002,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Marchidu II,Meilogu,,Nuraghe,Nuraghe,NUR6005,40.448296,8.9270058,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Monte Cheja,Meilogu,,Nuraghe,Nuraghe,NUR3448,40.440915000000004,8.793654400000001,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Monte Cujaru,Meilogu,,Altri siti,Altri siti - Unicum,NUR12554,40.482676,8.846494999999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Monte Longu,Meilogu,,Nuraghe,Nuraghe,NUR3772,40.464179,8.8571839,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Monte Longu II,Meilogu,,Nuraghe,Nuraghe,NUR3426,40.464909000000006,8.8603127,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Nurap,Meilogu,,Nuraghe,Nuraghe,NUR3113,40.445387,8.8135966,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Oro,Meilogu,,Nuraghe,Nuraghe,NUR6361,40.467863,8.8615626,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Poltolu,Meilogu,,Nuraghe,Nuraghe,NUR6013,40.436698,8.7801187,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Puttos de Inza,Meilogu,,Nuraghe,Nuraghe,NUR2660,40.436046000000005,8.862329699999998,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Puttos de Sassu,Meilogu,,Nuraghe,Nuraghe,NUR3417,40.356719,8.767854199999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Sant'Elena,Meilogu,,Nuraghe,Nuraghe,NUR3060,40.468884,8.8123602,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Sa Sea,Meilogu,,Nuraghe,Nuraghe,NUR5772,40.426454,8.748317,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe S'Ispinalva,Meilogu,,Nuraghe,Nuraghe,NUR2793,40.453215,8.843210899999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Spadularzu,Meilogu,,Nuraghe,Nuraghe complesso,NUR5890,40.442482,8.9183691,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Suldu I,Meilogu,,Nuraghe,Nuraghe,NUR3317,40.421878,8.8242236,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Suldu II,Meilogu,,Nuraghe,Nuraghe,NUR3065,40.418921000000005,8.826361300000002,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Su Sambinzu,Meilogu,,Nuraghe,Nuraghe,NUR3674,40.442359,8.901520800000002,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Tinnuras,Meilogu,,Nuraghe,Nuraghe,NUR5984,40.433788,8.7977045,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Tintinos,Meilogu,,Nuraghe,Nuraghe,NUR2950,40.443172,8.9124065,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Nuraghe Tres Nuraghes,Meilogu,,Nuraghe,Nuraghe,NUR5771,40.427093,8.761364599999999,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Su Lumarzu,Meilogu,,Nuraghe,Nuraghe,NUR8099,40.422882,8.812544,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Tomba di giganti di Morette o Monte Cujaru,Meilogu,,Tomba di giganti,Tomba di giganti,NUR11713,40.4724177201371,8.82669115103538,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Tomba di giganti Mela Abrina,Meilogu,,Tomba di giganti,Tomba di giganti,NUR11712,40.439088,8.913289,149.7463,316,790,553.0,False,False,
BONORVA,SASSARI,Tomba di giganti Su Baratteddu,Meilogu,,Tomba di giganti,Tomba di giganti,NUR11714,40.4681867073117,8.806990161326869,149.7463,316,790,553.0,False,False,
BORUTTA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1295,40.515834999999996,8.73673,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,,Meilogu,,Nuraghe,Nuraghe,NUR1470,40.510334,8.734801,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,Necropoli a domus de janas di San Pietro di Sorres,Meilogu,,Domus de janas,Domus de janas,NUR11733,40.52034063777071,8.75034824521479,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,Nuraghe de Sa Tanca Noa,Meilogu,,Nuraghe,Nuraghe,NUR2617,40.515997,8.737328,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,Nuraghe 'Mura 'e sai',Meilogu,,Nuraghe,Nuraghe,NUR3882,40.527951,8.736068699999999,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,Nuraghe Sorres,Meilogu,,Nuraghe,Nuraghe,NUR3911,40.520871,8.7494851,4.7584,390,730,560.0,False,False,
BORUTTA,SASSARI,Villaggio nuragico presso il nuraghe Mura 'e Sai nel comune di Borutta,Meilogu,,Villaggi,Villaggio nuragico,NUR11734,40.529225167468,8.7367256591524,4.7584,390,730,560.0,False,False,
BOTTIDDA,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1301,40.386165999999996,9.038146000000001,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1303,40.405553000000005,9.014211999999999,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1304,40.395464000000004,9.003934,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Domu de janas di S'Unighedda II,Goceano,,Domus de janas,Domus de janas,NUR7525,40.435908000000005,8.937127,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Domu de janas di S'Unighedda III,Goceano,,Domus de janas,Domus de janas,NUR7605,40.435891,8.937261,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Domu de janas di S'Unighedda IV,Goceano,,Domus de janas,Domus de janas,NUR7458,40.436025,8.937234,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Arvas,Goceano,,Nuraghe,Nuraghe,NUR2755,40.432726,8.9427423,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Cherchizzu,Goceano,,Nuraghe,Nuraghe,NUR1302,40.429776000000004,8.961753999999999,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Contra Austinu,Goceano,,Nuraghe,Nuraghe,NUR1557,40.423745000000004,8.925348,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Cugurutta,Goceano,,Nuraghe,Nuraghe,NUR3110,40.433073,8.9601847,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe de is Teula,Goceano,,Nuraghe,Nuraghe,NUR2643,40.437444,8.9387204,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Dorone,Goceano,,Nuraghe,Nuraghe,NUR1305,40.343631,9.081735,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Gallisai,Goceano,,Nuraghe,Nuraghe,NUR5768,40.428014000000005,8.957821699999998,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Lurattu,Goceano,,Nuraghe,Nuraghe,NUR6463,40.405633,9.0154248,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Maronavia,Goceano,,Nuraghe,Nuraghe,NUR6064,40.371381,9.073537599999998,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Mastru Porcu,Goceano,,Nuraghe,Nuraghe,NUR2665,40.373565,9.0739774,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Mola Sa Serra,Goceano,,Nuraghe,Nuraghe,NUR5950,40.368156,9.0515086,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Muselighes,Goceano,,Nuraghe,Nuraghe,NUR6099,40.398024,9.0318748,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Nuraghes,Goceano,,Nuraghe,Nuraghe,NUR5840,40.39431,9.027693199999998,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Oruscula,Goceano,,Nuraghe,Nuraghe,NUR3133,40.391732,9.042737800000001,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Pala 'e Rughes,Goceano,,Nuraghe,Nuraghe,NUR2764,40.385614000000004,9.013110099999999,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Presone,Goceano,,Nuraghe,Nuraghe,NUR5668,40.426784999999995,8.9486754,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Sa Corona,Goceano,,Nuraghe,Nuraghe,NUR3318,40.395425,9.0028627,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Sa Pietade,Goceano,,Nuraghe,Nuraghe,NUR2657,40.381056,9.046629600000001,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe S'Orculana,Goceano,,Nuraghe,Nuraghe,NUR6482,40.357864,9.056722800000001,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe sos Nuraghes II,Goceano,,Nuraghe,Nuraghe,NUR1300,40.395888,9.028701,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Sos Schidas,Goceano,,Nuraghe,Nuraghe,NUR6120,40.356221999999995,9.0907868,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Tanca e Pedde,Goceano,,Nuraghe,Nuraghe,NUR1296,40.429241999999995,8.948053,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Tanca Noa,Goceano,,Nuraghe,Nuraghe,NUR3205,40.399051,9.0170892,33.7149,198,1195,696.5,True,False,fiume
BOTTIDDA,SASSARI,Nuraghe Tocco Scuzzones,Goceano,,Nuraghe,Nuraghe,NUR2659,40.445267,8.942463400000001,33.7149,198,1195,696.5,True,False,fiume
BULTEI,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1490,40.499612,9.018285,96.8329,241,1141,691.0,True,False,fiume
BULTEI,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1491,40.482556,9.132593,96.8329,241,1141,691.0,True,False,fiume
BULTEI,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1493,40.452556,9.122314999999999,96.8329,241,1141,691.0,True,False,fiume
BULTEI,SASSARI,,Goceano,,Nuraghe,Nuraghe,NUR1494,40.470056,9.075091,96.8329,241,1141,691.0,True,False,fiume
